id,Exited_Prediction,Exited_Probability
182786,1,0.6
182787,0,0.02
182788,1,0.56
182789,0,0.14
182790,0,0.0
182791,0,0.24
182792,0,0.24
182793,0,0.1
182794,0,0.18
182795,0,0.21
182796,0,0.22
182797,0,0.17
182798,0,0.26
182799,1,0.85
182800,0,0.09
182801,0,0.12
182802,1,0.6
182803,0,0.16
182804,1,0.66
182805,0,0.13
182806,0,0.08
182807,0,0.08
182808,0,0.15
182809,1,0.85
182810,0,0.44
182811,0,0.09
182812,0,0.22
182813,0,0.0
182814,1,0.53
182815,0,0.17
182816,0,0.24
182817,0,0.17
182818,0,0.23
182819,1,0.63
182820,0,0.3
182821,0,0.35
182822,0,0.39
182823,0,0.02
182824,0,0.14
182825,0,0.14
182826,0,0.16
182827,0,0.3
182828,0,0.25
182829,0,0.06
182830,0,0.33
182831,0,0.05
182832,0,0.22
182833,0,0.02
182834,0,0.1
182835,0,0.44
182836,0,0.06
182837,0,0.25
182838,1,0.58
182839,0,0.16
182840,0,0.03
182841,0,0.26
182842,0,0.31
182843,0,0.22
182844,0,0.19
182845,0,0.37
182846,0,0.03
182847,0,0.33
182848,0,0.25
182849,0,0.02
182850,0,0.26
182851,0,0.15
182852,0,0.08
182853,0,0.09
182854,0,0.02
182855,1,0.57
182856,0,0.03
182857,0,0.05
182858,0,0.3
182859,0,0.25
182860,0,0.36
182861,1,0.54
182862,0,0.12
182863,1,0.55
182864,0,0.33
182865,0,0.23
182866,0,0.43
182867,0,0.08
182868,0,0.18
182869,0,0.16
182870,0,0.47
182871,0,0.05
182872,0,0.19
182873,0,0.25
182874,0,0.26
182875,0,0.36
182876,0,0.2
182877,0,0.42
182878,0,0.3
182879,0,0.08
182880,0,0.47
182881,1,0.62
182882,0,0.29
182883,0,0.42
182884,0,0.1
182885,0,0.01
182886,0,0.15
182887,1,0.63
182888,0,0.09
182889,0,0.21
182890,0,0.12
182891,0,0.17
182892,0,0.12
182893,1,0.7
182894,0,0.35
182895,0,0.07
182896,0,0.07
182897,0,0.33
182898,0,0.24
182899,0,0.01
182900,0,0.34
182901,0,0.02
182902,0,0.42
182903,1,0.81
182904,1,0.52
182905,0,0.38
182906,0,0.08
182907,0,0.09
182908,0,0.15
182909,0,0.49
182910,0,0.06
182911,0,0.03
182912,0,0.34
182913,0,0.06
182914,0,0.14
182915,0,0.05
182916,0,0.38
182917,0,0.24
182918,0,0.3
182919,1,0.66
182920,0,0.31
182921,0,0.07
182922,0,0.42
182923,0,0.31
182924,0,0.05
182925,0,0.24
182926,1,0.83
182927,1,0.73
182928,0,0.08
182929,0,0.04
182930,0,0.36
182931,0,0.03
182932,0,0.18
182933,0,0.23
182934,0,0.1
182935,1,0.58
182936,0,0.04
182937,0,0.06
182938,0,0.44
182939,0,0.24
182940,0,0.11
182941,0,0.1
182942,0,0.45
182943,1,0.64
182944,1,0.64
182945,0,0.22
182946,0,0.01
182947,0,0.04
182948,0,0.04
182949,0,0.07
182950,0,0.15
182951,0,0.01
182952,0,0.28
182953,0,0.3
182954,1,0.65
182955,0,0.01
182956,0,0.19
182957,1,0.67
182958,1,0.59
182959,0,0.17
182960,0,0.06
182961,0,0.04
182962,0,0.04
182963,0,0.11
182964,0,0.2
182965,0,0.06
182966,0,0.22
182967,0,0.37
182968,0,0.42
182969,0,0.43
182970,0,0.38
182971,1,0.62
182972,0,0.19
182973,0,0.04
182974,0,0.05
182975,1,0.59
182976,1,0.65
182977,0,0.2
182978,0,0.33
182979,0,0.26
182980,0,0.07
182981,0,0.1
182982,0,0.1
182983,0,0.37
182984,0,0.25
182985,0,0.18
182986,1,0.54
182987,0,0.5
182988,1,0.63
182989,1,0.63
182990,0,0.15
182991,0,0.38
182992,0,0.25
182993,0,0.23
182994,0,0.32
182995,0,0.04
182996,0,0.31
182997,0,0.01
182998,0,0.02
182999,0,0.13
183000,0,0.15
183001,0,0.33
183002,0,0.0
183003,0,0.12
183004,0,0.07
183005,0,0.02
183006,0,0.22
183007,0,0.16
183008,1,0.75
183009,0,0.26
183010,0,0.49
183011,0,0.35
183012,0,0.09
183013,1,0.72
183014,0,0.07
183015,0,0.04
183016,0,0.07
183017,1,0.89
183018,0,0.07
183019,0,0.22
183020,0,0.39
183021,0,0.32
183022,0,0.25
183023,0,0.17
183024,0,0.01
183025,0,0.05
183026,0,0.26
183027,0,0.16
183028,0,0.02
183029,0,0.1
183030,0,0.44
183031,0,0.33
183032,0,0.25
183033,0,0.4
183034,0,0.46
183035,0,0.01
183036,1,0.63
183037,0,0.09
183038,1,0.55
183039,0,0.2
183040,1,0.58
183041,0,0.41
183042,0,0.02
183043,0,0.05
183044,0,0.06
183045,0,0.23
183046,1,0.55
183047,0,0.09
183048,0,0.25
183049,0,0.29
183050,0,0.15
183051,0,0.44
183052,1,0.53
183053,0,0.35
183054,1,0.51
183055,0,0.24
183056,0,0.07
183057,0,0.28
183058,0,0.4
183059,0,0.06
183060,0,0.04
183061,0,0.42
183062,0,0.32
183063,0,0.3
183064,1,0.66
183065,1,0.9
183066,0,0.07
183067,0,0.0
183068,0,0.29
183069,1,0.61
183070,0,0.49
183071,0,0.24
183072,1,0.51
183073,0,0.26
183074,0,0.05
183075,0,0.03
183076,0,0.24
183077,0,0.32
183078,0,0.2
183079,0,0.29
183080,0,0.04
183081,0,0.14
183082,0,0.03
183083,1,0.54
183084,0,0.04
183085,0,0.15
183086,0,0.13
183087,0,0.1
183088,0,0.23
183089,0,0.18
183090,0,0.43
183091,0,0.12
183092,0,0.5
183093,1,0.61
183094,1,0.65
183095,1,0.71
183096,1,0.79
183097,0,0.05
183098,1,0.54
183099,0,0.02
183100,0,0.28
183101,0,0.11
183102,0,0.4
183103,0,0.06
183104,0,0.05
183105,1,0.59
183106,0,0.0
183107,0,0.28
183108,0,0.46
183109,0,0.15
183110,1,0.57
183111,0,0.17
183112,0,0.09
183113,0,0.06
183114,0,0.15
183115,0,0.11
183116,0,0.03
183117,0,0.19
183118,0,0.34
183119,0,0.12
183120,0,0.45
183121,0,0.16
183122,0,0.19
183123,0,0.45
183124,0,0.09
183125,0,0.43
183126,0,0.25
183127,0,0.01
183128,1,0.57
183129,0,0.08
183130,0,0.11
183131,0,0.35
183132,0,0.16
183133,0,0.04
183134,0,0.26
183135,0,0.22
183136,0,0.01
183137,0,0.25
183138,0,0.19
183139,1,0.7
183140,0,0.11
183141,0,0.39
183142,0,0.12
183143,1,0.61
183144,0,0.0
183145,1,0.55
183146,0,0.11
183147,1,0.85
183148,1,0.55
183149,0,0.01
183150,0,0.45
183151,0,0.33
183152,0,0.11
183153,0,0.03
183154,0,0.09
183155,0,0.09
183156,0,0.12
183157,0,0.11
183158,0,0.33
183159,0,0.12
183160,0,0.4
183161,0,0.19
183162,0,0.07
183163,0,0.2
183164,0,0.07
183165,0,0.16
183166,0,0.19
183167,0,0.01
183168,0,0.28
183169,1,0.7
183170,0,0.02
183171,0,0.41
183172,0,0.24
183173,0,0.37
183174,0,0.2
183175,0,0.48
183176,0,0.24
183177,1,0.57
183178,0,0.01
183179,1,0.86
183180,0,0.07
183181,0,0.24
183182,1,0.69
183183,0,0.27
183184,0,0.15
183185,0,0.08
183186,0,0.26
183187,0,0.05
183188,0,0.09
183189,0,0.22
183190,0,0.01
183191,1,0.52
183192,1,0.52
183193,0,0.07
183194,0,0.05
183195,0,0.07
183196,0,0.09
183197,0,0.1
183198,0,0.28
183199,0,0.28
183200,0,0.34
183201,0,0.02
183202,0,0.04
183203,0,0.04
183204,0,0.22
183205,1,0.73
183206,0,0.26
183207,0,0.03
183208,0,0.1
183209,0,0.17
183210,0,0.05
183211,1,0.58
183212,0,0.19
183213,0,0.35
183214,0,0.43
183215,1,0.7
183216,0,0.05
183217,1,0.71
183218,1,0.63
183219,0,0.12
183220,1,0.61
183221,0,0.25
183222,0,0.06
183223,0,0.21
183224,0,0.02
183225,0,0.15
183226,1,0.75
183227,0,0.1
183228,0,0.38
183229,0,0.08
183230,0,0.1
183231,0,0.36
183232,0,0.5
183233,0,0.17
183234,0,0.27
183235,0,0.05
183236,0,0.22
183237,0,0.33
183238,0,0.13
183239,0,0.1
183240,1,0.51
183241,0,0.43
183242,0,0.06
183243,0,0.03
183244,0,0.11
183245,0,0.03
183246,0,0.0
183247,0,0.04
183248,0,0.34
183249,0,0.28
183250,0,0.24
183251,0,0.11
183252,0,0.31
183253,0,0.08
183254,0,0.11
183255,0,0.2
183256,0,0.22
183257,0,0.02
183258,0,0.05
183259,1,0.66
183260,0,0.02
183261,0,0.02
183262,1,0.81
183263,1,0.53
183264,0,0.38
183265,0,0.32
183266,0,0.04
183267,0,0.4
183268,0,0.15
183269,0,0.35
183270,0,0.13
183271,0,0.07
183272,0,0.04
183273,0,0.04
183274,0,0.25
183275,0,0.03
183276,0,0.02
183277,0,0.01
183278,0,0.11
183279,0,0.09
183280,0,0.01
183281,0,0.21
183282,0,0.28
183283,1,0.63
183284,0,0.31
183285,0,0.02
183286,0,0.13
183287,0,0.02
183288,0,0.22
183289,0,0.16
183290,0,0.06
183291,0,0.04
183292,1,0.67
183293,0,0.34
183294,0,0.03
183295,0,0.01
183296,0,0.1
183297,1,0.69
183298,0,0.11
183299,0,0.5
183300,0,0.27
183301,0,0.06
183302,1,0.53
183303,0,0.17
183304,0,0.2
183305,0,0.1
183306,0,0.01
183307,0,0.13
183308,0,0.31
183309,0,0.2
183310,0,0.1
183311,1,0.56
183312,1,0.89
183313,1,0.61
183314,0,0.45
183315,0,0.03
183316,0,0.01
183317,0,0.27
183318,0,0.15
183319,0,0.12
183320,0,0.4
183321,0,0.19
183322,0,0.16
183323,0,0.04
183324,0,0.06
183325,1,0.58
183326,0,0.06
183327,0,0.22
183328,0,0.12
183329,1,0.72
183330,0,0.23
183331,1,0.9
183332,1,0.53
183333,0,0.25
183334,1,0.65
183335,1,0.79
183336,1,0.89
183337,0,0.09
183338,1,0.75
183339,0,0.26
183340,1,0.54
183341,0,0.02
183342,0,0.08
183343,0,0.05
183344,1,0.56
183345,0,0.11
183346,0,0.14
183347,0,0.18
183348,0,0.39
183349,1,0.52
183350,0,0.02
183351,0,0.0
183352,0,0.1
183353,0,0.22
183354,0,0.32
183355,0,0.47
183356,0,0.03
183357,0,0.15
183358,0,0.32
183359,0,0.17
183360,0,0.08
183361,0,0.14
183362,0,0.19
183363,0,0.04
183364,1,0.69
183365,1,0.71
183366,1,0.62
183367,0,0.14
183368,1,0.58
183369,0,0.06
183370,0,0.17
183371,0,0.08
183372,0,0.04
183373,0,0.45
183374,0,0.01
183375,0,0.06
183376,0,0.18
183377,0,0.26
183378,0,0.08
183379,0,0.35
183380,0,0.4
183381,0,0.31
183382,0,0.06
183383,0,0.18
183384,0,0.24
183385,0,0.02
183386,0,0.41
183387,0,0.24
183388,0,0.44
183389,0,0.37
183390,1,0.75
183391,0,0.02
183392,0,0.37
183393,0,0.24
183394,0,0.02
183395,0,0.2
183396,0,0.25
183397,0,0.33
183398,0,0.39
183399,0,0.24
183400,0,0.0
183401,0,0.04
183402,0,0.08
183403,0,0.35
183404,0,0.26
183405,0,0.23
183406,0,0.37
183407,0,0.29
183408,0,0.23
183409,1,0.81
183410,0,0.21
183411,0,0.05
183412,1,0.59
183413,0,0.14
183414,0,0.12
183415,0,0.29
183416,0,0.11
183417,0,0.31
183418,0,0.03
183419,1,0.75
183420,0,0.22
183421,0,0.39
183422,0,0.15
183423,0,0.03
183424,0,0.02
183425,0,0.08
183426,0,0.07
183427,1,0.51
183428,1,0.68
183429,0,0.05
183430,0,0.1
183431,0,0.14
183432,0,0.07
183433,0,0.33
183434,0,0.21
183435,0,0.03
183436,0,0.34
183437,0,0.35
183438,0,0.39
183439,0,0.31
183440,1,0.56
183441,0,0.02
183442,0,0.13
183443,1,0.73
183444,0,0.03
183445,1,0.72
183446,1,0.85
183447,0,0.33
183448,0,0.03
183449,0,0.0
183450,0,0.04
183451,0,0.47
183452,0,0.09
183453,0,0.5
183454,0,0.14
183455,0,0.46
183456,0,0.32
183457,1,0.78
183458,0,0.23
183459,1,0.61
183460,0,0.06
183461,1,0.68
183462,0,0.13
183463,0,0.16
183464,0,0.01
183465,1,0.61
183466,0,0.08
183467,0,0.36
183468,0,0.07
183469,0,0.07
183470,0,0.17
183471,0,0.44
183472,0,0.16
183473,0,0.27
183474,1,0.54
183475,0,0.15
183476,0,0.46
183477,0,0.1
183478,0,0.21
183479,0,0.02
183480,0,0.45
183481,1,0.56
183482,1,0.51
183483,1,0.6
183484,0,0.35
183485,0,0.44
183486,0,0.21
183487,0,0.03
183488,0,0.29
183489,0,0.02
183490,0,0.12
183491,0,0.47
183492,0,0.12
183493,0,0.29
183494,0,0.43
183495,0,0.08
183496,1,0.7
183497,0,0.48
183498,0,0.07
183499,0,0.28
183500,1,0.78
183501,0,0.33
183502,0,0.01
183503,0,0.15
183504,0,0.2
183505,0,0.03
183506,1,0.56
183507,0,0.0
183508,1,0.72
183509,0,0.23
183510,0,0.07
183511,0,0.09
183512,0,0.26
183513,0,0.18
183514,0,0.02
183515,1,0.78
183516,0,0.39
183517,0,0.12
183518,0,0.12
183519,0,0.04
183520,0,0.31
183521,0,0.18
183522,0,0.0
183523,0,0.28
183524,1,0.55
183525,0,0.44
183526,0,0.3
183527,0,0.19
183528,0,0.45
183529,0,0.03
183530,0,0.04
183531,0,0.33
183532,1,0.73
183533,0,0.35
183534,1,0.73
183535,0,0.3
183536,0,0.21
183537,0,0.11
183538,0,0.19
183539,0,0.39
183540,0,0.12
183541,0,0.01
183542,0,0.22
183543,0,0.21
183544,0,0.08
183545,0,0.46
183546,1,0.59
183547,0,0.12
183548,0,0.28
183549,0,0.22
183550,0,0.35
183551,0,0.48
183552,0,0.48
183553,0,0.01
183554,0,0.23
183555,0,0.4
183556,0,0.12
183557,0,0.0
183558,0,0.19
183559,0,0.34
183560,0,0.19
183561,0,0.06
183562,0,0.19
183563,0,0.08
183564,0,0.0
183565,0,0.31
183566,0,0.03
183567,0,0.17
183568,0,0.38
183569,0,0.04
183570,0,0.22
183571,0,0.19
183572,0,0.16
183573,0,0.11
183574,0,0.44
183575,0,0.07
183576,0,0.13
183577,0,0.31
183578,0,0.08
183579,0,0.18
183580,1,0.6
183581,0,0.08
183582,0,0.43
183583,1,0.64
183584,0,0.28
183585,0,0.38
183586,0,0.02
183587,0,0.22
183588,0,0.01
183589,0,0.04
183590,0,0.04
183591,0,0.09
183592,0,0.27
183593,0,0.04
183594,1,0.55
183595,0,0.15
183596,0,0.08
183597,0,0.21
183598,0,0.0
183599,0,0.27
183600,0,0.14
183601,0,0.17
183602,0,0.13
183603,1,0.81
183604,0,0.43
183605,0,0.29
183606,0,0.0
183607,0,0.18
183608,0,0.35
183609,1,0.62
183610,0,0.49
183611,0,0.03
183612,0,0.24
183613,0,0.23
183614,0,0.06
183615,0,0.3
183616,0,0.02
183617,0,0.13
183618,0,0.08
183619,0,0.27
183620,0,0.14
183621,0,0.42
183622,0,0.12
183623,0,0.24
183624,0,0.27
183625,0,0.31
183626,0,0.23
183627,0,0.04
183628,0,0.36
183629,1,0.54
183630,0,0.21
183631,0,0.05
183632,1,0.71
183633,0,0.23
183634,0,0.04
183635,0,0.29
183636,0,0.27
183637,0,0.3
183638,0,0.03
183639,0,0.11
183640,0,0.07
183641,0,0.13
183642,0,0.1
183643,1,0.76
183644,0,0.01
183645,1,0.74
183646,0,0.01
183647,0,0.22
183648,1,0.57
183649,0,0.27
183650,0,0.04
183651,0,0.23
183652,0,0.24
183653,0,0.15
183654,0,0.08
183655,0,0.41
183656,1,0.53
183657,0,0.29
183658,0,0.07
183659,0,0.29
183660,0,0.15
183661,0,0.24
183662,0,0.06
183663,0,0.3
183664,0,0.07
183665,0,0.29
183666,1,0.69
183667,0,0.36
183668,0,0.44
183669,1,0.62
183670,0,0.2
183671,0,0.06
183672,0,0.13
183673,0,0.31
183674,0,0.4
183675,0,0.19
183676,0,0.19
183677,0,0.38
183678,1,0.69
183679,0,0.43
183680,0,0.32
183681,0,0.08
183682,0,0.06
183683,0,0.03
183684,0,0.19
183685,0,0.12
183686,1,0.79
183687,0,0.03
183688,0,0.08
183689,1,0.81
183690,0,0.49
183691,1,0.78
183692,0,0.05
183693,0,0.1
183694,0,0.02
183695,0,0.14
183696,0,0.02
183697,0,0.23
183698,0,0.14
183699,0,0.05
183700,1,0.53
183701,0,0.05
183702,0,0.05
183703,0,0.2
183704,0,0.15
183705,0,0.1
183706,0,0.01
183707,0,0.16
183708,1,0.77
183709,0,0.28
183710,1,0.66
183711,0,0.07
183712,0,0.17
183713,0,0.02
183714,0,0.25
183715,0,0.03
183716,0,0.3
183717,0,0.11
183718,0,0.1
183719,0,0.01
183720,0,0.45
183721,1,0.83
183722,0,0.33
183723,0,0.44
183724,0,0.3
183725,0,0.03
183726,0,0.27
183727,0,0.03
183728,0,0.15
183729,0,0.07
183730,0,0.04
183731,0,0.32
183732,0,0.04
183733,0,0.2
183734,0,0.39
183735,0,0.02
183736,0,0.21
183737,0,0.11
183738,0,0.25
183739,0,0.03
183740,0,0.21
183741,0,0.3
183742,0,0.1
183743,1,0.56
183744,0,0.28
183745,0,0.2
183746,0,0.05
183747,0,0.27
183748,0,0.26
183749,0,0.47
183750,0,0.1
183751,0,0.08
183752,0,0.0
183753,0,0.45
183754,0,0.33
183755,0,0.25
183756,0,0.26
183757,0,0.01
183758,0,0.29
183759,1,0.82
183760,0,0.23
183761,0,0.03
183762,0,0.49
183763,0,0.16
183764,0,0.1
183765,0,0.07
183766,0,0.24
183767,0,0.04
183768,0,0.04
183769,1,0.66
183770,0,0.4
183771,1,0.82
183772,0,0.16
183773,0,0.29
183774,0,0.11
183775,0,0.26
183776,0,0.03
183777,0,0.17
183778,0,0.3
183779,0,0.01
183780,0,0.25
183781,1,0.54
183782,0,0.3
183783,1,0.63
183784,0,0.2
183785,0,0.03
183786,0,0.12
183787,0,0.0
183788,0,0.29
183789,0,0.2
183790,1,0.65
183791,0,0.05
183792,1,0.66
183793,1,0.66
183794,0,0.05
183795,0,0.36
183796,0,0.03
183797,0,0.06
183798,0,0.2
183799,1,0.56
183800,0,0.1
183801,0,0.08
183802,0,0.35
183803,1,0.74
183804,0,0.17
183805,0,0.09
183806,0,0.23
183807,1,0.54
183808,0,0.2
183809,0,0.2
183810,1,0.61
183811,0,0.44
183812,0,0.04
183813,0,0.08
183814,0,0.33
183815,1,0.59
183816,0,0.33
183817,0,0.14
183818,0,0.37
183819,1,0.7
183820,0,0.15
183821,0,0.1
183822,0,0.24
183823,0,0.04
183824,1,0.72
183825,0,0.13
183826,0,0.19
183827,1,0.77
183828,0,0.21
183829,0,0.03
183830,0,0.28
183831,0,0.2
183832,0,0.13
183833,0,0.06
183834,0,0.17
183835,1,0.65
183836,0,0.32
183837,0,0.34
183838,0,0.13
183839,0,0.29
183840,0,0.1
183841,1,0.77
183842,0,0.17
183843,0,0.23
183844,0,0.2
183845,0,0.18
183846,0,0.04
183847,0,0.26
183848,0,0.29
183849,0,0.02
183850,0,0.25
183851,0,0.16
183852,0,0.3
183853,0,0.22
183854,0,0.23
183855,0,0.05
183856,1,0.85
183857,0,0.45
183858,0,0.25
183859,0,0.1
183860,0,0.1
183861,0,0.01
183862,0,0.27
183863,0,0.05
183864,0,0.11
183865,1,0.73
183866,0,0.4
183867,1,0.81
183868,0,0.03
183869,0,0.1
183870,0,0.28
183871,0,0.04
183872,0,0.12
183873,0,0.02
183874,0,0.2
183875,0,0.15
183876,0,0.05
183877,1,0.76
183878,0,0.1
183879,1,0.62
183880,0,0.02
183881,0,0.1
183882,0,0.49
183883,0,0.36
183884,0,0.33
183885,0,0.16
183886,0,0.3
183887,1,0.62
183888,0,0.02
183889,0,0.04
183890,0,0.44
183891,0,0.14
183892,0,0.46
183893,0,0.5
183894,0,0.35
183895,0,0.28
183896,0,0.43
183897,0,0.1
183898,1,0.68
183899,1,0.85
183900,0,0.5
183901,0,0.04
183902,0,0.1
183903,0,0.44
183904,0,0.32
183905,0,0.05
183906,1,0.69
183907,0,0.0
183908,1,0.77
183909,0,0.39
183910,0,0.14
183911,0,0.16
183912,0,0.16
183913,0,0.43
183914,0,0.01
183915,1,0.53
183916,0,0.16
183917,1,0.74
183918,0,0.04
183919,0,0.13
183920,0,0.17
183921,0,0.01
183922,0,0.13
183923,0,0.12
183924,0,0.25
183925,0,0.08
183926,0,0.03
183927,0,0.07
183928,0,0.02
183929,0,0.31
183930,0,0.2
183931,0,0.12
183932,0,0.19
183933,0,0.21
183934,0,0.11
183935,1,0.58
183936,0,0.23
183937,0,0.3
183938,0,0.01
183939,0,0.05
183940,0,0.38
183941,0,0.34
183942,0,0.29
183943,0,0.17
183944,0,0.37
183945,0,0.27
183946,0,0.16
183947,0,0.47
183948,0,0.06
183949,0,0.04
183950,0,0.01
183951,1,0.51
183952,0,0.16
183953,0,0.21
183954,0,0.3
183955,0,0.07
183956,0,0.21
183957,0,0.01
183958,1,0.71
183959,0,0.2
183960,0,0.23
183961,0,0.3
183962,0,0.4
183963,0,0.26
183964,0,0.24
183965,0,0.37
183966,0,0.06
183967,0,0.35
183968,0,0.13
183969,0,0.38
183970,0,0.5
183971,0,0.19
183972,1,0.7
183973,0,0.15
183974,1,0.8
183975,1,0.63
183976,0,0.47
183977,0,0.33
183978,0,0.12
183979,0,0.02
183980,0,0.18
183981,0,0.08
183982,1,0.52
183983,1,0.55
183984,0,0.18
183985,0,0.3
183986,0,0.19
183987,0,0.06
183988,1,0.69
183989,0,0.44
183990,0,0.02
183991,1,0.69
183992,0,0.15
183993,0,0.04
183994,0,0.18
183995,0,0.21
183996,0,0.01
183997,1,0.72
183998,0,0.22
183999,0,0.06
184000,0,0.24
184001,0,0.09
184002,0,0.17
184003,1,0.58
184004,0,0.03
184005,1,0.7
184006,1,0.55
184007,0,0.03
184008,0,0.24
184009,0,0.07
184010,0,0.23
184011,0,0.07
184012,1,0.74
184013,1,0.62
184014,0,0.21
184015,0,0.4
184016,0,0.28
184017,0,0.2
184018,0,0.05
184019,0,0.06
184020,0,0.09
184021,0,0.15
184022,0,0.27
184023,0,0.02
184024,0,0.2
184025,0,0.26
184026,0,0.04
184027,0,0.02
184028,0,0.05
184029,0,0.35
184030,0,0.08
184031,0,0.01
184032,0,0.2
184033,0,0.26
184034,0,0.33
184035,0,0.44
184036,0,0.01
184037,0,0.24
184038,0,0.02
184039,0,0.03
184040,0,0.04
184041,0,0.37
184042,0,0.02
184043,0,0.22
184044,0,0.0
184045,0,0.31
184046,0,0.23
184047,0,0.33
184048,0,0.09
184049,0,0.36
184050,0,0.37
184051,0,0.11
184052,0,0.45
184053,0,0.13
184054,0,0.14
184055,0,0.02
184056,0,0.03
184057,0,0.04
184058,0,0.03
184059,0,0.07
184060,1,0.64
184061,0,0.12
184062,1,0.84
184063,0,0.16
184064,0,0.25
184065,0,0.2
184066,0,0.15
184067,0,0.08
184068,0,0.17
184069,0,0.02
184070,0,0.02
184071,0,0.32
184072,0,0.04
184073,0,0.03
184074,0,0.33
184075,0,0.14
184076,0,0.18
184077,0,0.22
184078,0,0.16
184079,0,0.04
184080,1,0.67
184081,0,0.02
184082,0,0.03
184083,0,0.31
184084,1,0.81
184085,0,0.28
184086,0,0.04
184087,0,0.0
184088,0,0.41
184089,0,0.19
184090,1,0.51
184091,0,0.24
184092,1,0.54
184093,0,0.04
184094,0,0.03
184095,0,0.35
184096,0,0.0
184097,0,0.3
184098,0,0.02
184099,0,0.1
184100,0,0.21
184101,0,0.01
184102,1,0.64
184103,1,0.61
184104,1,0.75
184105,0,0.28
184106,0,0.09
184107,0,0.18
184108,0,0.12
184109,0,0.13
184110,0,0.27
184111,0,0.12
184112,0,0.26
184113,1,0.52
184114,0,0.12
184115,0,0.18
184116,0,0.19
184117,0,0.04
184118,0,0.32
184119,0,0.06
184120,0,0.29
184121,0,0.23
184122,0,0.2
184123,0,0.16
184124,0,0.18
184125,0,0.44
184126,0,0.13
184127,0,0.02
184128,0,0.27
184129,0,0.5
184130,0,0.08
184131,0,0.14
184132,0,0.28
184133,0,0.4
184134,0,0.02
184135,0,0.43
184136,0,0.43
184137,0,0.06
184138,0,0.19
184139,0,0.11
184140,0,0.27
184141,1,0.72
184142,0,0.05
184143,0,0.19
184144,0,0.28
184145,0,0.39
184146,0,0.19
184147,0,0.31
184148,0,0.21
184149,0,0.13
184150,0,0.44
184151,0,0.04
184152,0,0.42
184153,0,0.19
184154,0,0.42
184155,0,0.21
184156,0,0.39
184157,1,0.66
184158,0,0.16
184159,0,0.1
184160,0,0.16
184161,0,0.15
184162,0,0.07
184163,0,0.01
184164,0,0.05
184165,0,0.16
184166,0,0.06
184167,0,0.14
184168,0,0.33
184169,0,0.26
184170,0,0.22
184171,0,0.04
184172,1,0.66
184173,0,0.17
184174,0,0.18
184175,0,0.37
184176,0,0.06
184177,0,0.06
184178,0,0.04
184179,0,0.2
184180,0,0.1
184181,1,0.51
184182,0,0.39
184183,0,0.04
184184,0,0.07
184185,0,0.15
184186,0,0.18
184187,1,0.73
184188,0,0.23
184189,0,0.5
184190,0,0.43
184191,0,0.19
184192,0,0.07
184193,0,0.06
184194,0,0.34
184195,0,0.19
184196,0,0.0
184197,0,0.14
184198,0,0.28
184199,0,0.25
184200,0,0.08
184201,0,0.36
184202,0,0.33
184203,0,0.06
184204,0,0.06
184205,0,0.06
184206,0,0.23
184207,0,0.04
184208,0,0.43
184209,0,0.39
184210,1,0.74
184211,0,0.4
184212,0,0.4
184213,0,0.04
184214,0,0.09
184215,0,0.26
184216,0,0.02
184217,0,0.46
184218,0,0.33
184219,0,0.33
184220,0,0.05
184221,0,0.14
184222,0,0.12
184223,0,0.04
184224,0,0.08
184225,1,0.52
184226,1,0.78
184227,0,0.27
184228,0,0.39
184229,0,0.18
184230,0,0.18
184231,1,0.74
184232,1,0.71
184233,0,0.3
184234,0,0.35
184235,0,0.47
184236,0,0.02
184237,0,0.27
184238,1,0.58
184239,0,0.25
184240,1,0.91
184241,0,0.12
184242,0,0.04
184243,0,0.08
184244,1,0.69
184245,0,0.16
184246,1,0.72
184247,0,0.02
184248,0,0.4
184249,0,0.22
184250,0,0.17
184251,0,0.3
184252,0,0.32
184253,0,0.02
184254,0,0.01
184255,0,0.18
184256,0,0.11
184257,0,0.42
184258,0,0.05
184259,0,0.16
184260,0,0.29
184261,0,0.12
184262,0,0.28
184263,0,0.08
184264,0,0.06
184265,0,0.07
184266,0,0.22
184267,1,0.56
184268,0,0.2
184269,0,0.39
184270,0,0.05
184271,0,0.25
184272,0,0.16
184273,0,0.02
184274,0,0.42
184275,0,0.01
184276,0,0.06
184277,0,0.23
184278,0,0.34
184279,0,0.45
184280,0,0.42
184281,0,0.3
184282,0,0.25
184283,0,0.17
184284,0,0.01
184285,0,0.05
184286,0,0.41
184287,0,0.25
184288,0,0.48
184289,0,0.39
184290,0,0.18
184291,0,0.07
184292,0,0.04
184293,1,0.75
184294,0,0.39
184295,0,0.21
184296,1,0.53
184297,0,0.21
184298,0,0.39
184299,0,0.23
184300,0,0.15
184301,0,0.24
184302,0,0.24
184303,0,0.03
184304,0,0.1
184305,0,0.3
184306,0,0.03
184307,1,0.68
184308,0,0.3
184309,0,0.39
184310,0,0.02
184311,0,0.35
184312,0,0.17
184313,0,0.47
184314,0,0.18
184315,0,0.06
184316,0,0.01
184317,0,0.01
184318,0,0.01
184319,0,0.21
184320,0,0.38
184321,0,0.38
184322,0,0.03
184323,1,0.66
184324,1,0.57
184325,0,0.23
184326,0,0.04
184327,0,0.27
184328,0,0.49
184329,0,0.0
184330,0,0.11
184331,0,0.19
184332,0,0.18
184333,0,0.41
184334,0,0.06
184335,0,0.45
184336,1,0.75
184337,0,0.27
184338,0,0.18
